dtc_molregno,chembl_id,compound_name,standard_inchi_key,bioactivities
DTCC00509260,CHEMBL1564,DIPHENYLPYRALINE HYDROCHLORIDE,LPRLDRXGWKXRMQ-UHFFFAOYSA-N,2
DTCC00512216,CHEMBL481854,MADECASSIC ACID,PRAUVHZJPXOEIF-AOLYGAPISA-N,2
DTCC00513255,CHEMBL487894,DIPYRONE SODIUM,DJGAAPFSPWAYTJ-UHFFFAOYSA-M,2
DTCC00513785,CHEMBL462547,URETHANE,JOYRKODLDBILNP-UHFFFAOYSA-N,2
DTCC00513861,CHEMBL1569,AMANTADINE HYDROCHLORIDE,WOLHOYHSEKDWQH-UHFFFAOYSA-N,2
DTCC00513988,CHEMBL472565,DINITOLMIDE,ZEFNOZRLAWVAQF-UHFFFAOYSA-N,2
DTCC00513989,CHEMBL472566,ZOXAZOLAMINE,YGCODSQDUUUKIV-UHFFFAOYSA-N,2
DTCC00514108,CHEMBL530115,GUTHION,CJJOSEISRRTUQB-UHFFFAOYSA-N,2
DTCC00514226,CHEMBL444480,THIODIGLYCOL,YODZTKMDCQEPHD-UHFFFAOYSA-N,2
DTCC00514227,CHEMBL452231,TENIPOSIDE,NRUKOCRGYNPUPR-QBPJDGROSA-N,2
DTCC00514811,CHEMBL1585,PIPOBROMAN,NJBFOOCLYDNZJN-UHFFFAOYSA-N,2
DTCC00515181,CHEMBL476936,"3,6 DICHLOROMETHOXYBENZOIC ACID",IWEDIXLBFLAXBO-UHFFFAOYSA-N,2
DTCC00515201,CHEMBL444814,L-CITRULLINE,RHGKLRLOHDJJDR-BYPYZUCNSA-N,2
DTCC00515303,CHEMBL460499,CARMOFUR,AOCCBINRVIKJHY-UHFFFAOYSA-N,2
DTCC00515430,CHEMBL1603,STREPTOZOSIN,ZSJLQEPLLKMAKR-GKHCUFPYSA-N,2
DTCC00515475,CHEMBL1605,CEFTIBUTEN,UNJFKXSSGBWRBZ-BJCIPQKHSA-N,2
DTCC00515590,CHEMBL475536,"1R,9S-HYDRASTINE",JZUTXVTYJDCMDU-RTBURBONSA-N,2
DTCC00516140,CHEMBL454950,TETRACYCLINE HYDROCHLORIDE,XMEVHPAGJVLHIG-FMZCEJRJSA-N,2
DTCC00516888,CHEMBL454173,ZEARALENONE,MBMQEIFVQACCCH-QBODLPLBSA-N,2
DTCC00518865,CHEMBL465026,NEFOPAM,RGPDEAGGEXEMMM-UHFFFAOYSA-N,2
DTCC00519360,CHEMBL1611,PHENYTOIN SODIUM,FJPYVLNWWICYDW-UHFFFAOYSA-M,2
DTCC00519547,CHEMBL452477,"2,4,6-TRIHYDROXYACETOPHENONE",XLEYFDVVXLMULC-UHFFFAOYSA-N,2
DTCC00521879,CHEMBL489525,ISOCORYDINE,QELDJEKNFOQJOY-ZDUSSCGKSA-N,2
DTCC00522320,CHEMBL450288,XANTHOXYLIN,FBUBVLUPUDBFME-UHFFFAOYSA-N,2
DTCC00522599,CHEMBL502620,ACLARUBICIN,USZYSDMBJDPRIF-SVEJIMAYSA-N,2
DTCC00522808,CHEMBL462902,DIHYDROGEDUNIN,ROWFSYNHZPRCKO-BHAPSIHVSA-N,2
DTCC00522841,CHEMBL517449,LIMONIN,KBDSLGBFQAGHBE-MSGMIQHVSA-N,2
DTCC00522963,CHEMBL465339,MUNDULONE,KJTDZAHLWHEULN-UHFFFAOYSA-N,2
DTCC00523424,CHEMBL508030,RHETSININE,RAEOYMOPVHBBKE-UHFFFAOYSA-N,2
DTCC00523431,CHEMBL512940,MAGNOCURARINE IODIDE,NHTWDYMUJHHXJA-UNTBIKODSA-N,2
DTCC00523690,CHEMBL465161,GINKGOLIDE A,FPUXKXIZEIDQKW-VKMVSBOZSA-N,2
DTCC00524066,CHEMBL517040,DESACETOXYMATRICARIN,BJPSSVHNEGMBDQ-NUZBWSBOSA-N,2
DTCC00524295,CHEMBL506569,LANATOSIDE C,JAYAGJDXJIDEKI-PTGWOZRBSA-N,2
DTCC00524410,CHEMBL442813,MARMESIN,FWYSBEAFFPBAQU-LBPRGKRZSA-N,2
DTCC00524780,CHEMBL1616,APOMORPHINE HYDROCHLORIDE,SKYZYDSNJIOXRL-BTQNPOSSSA-N,2
DTCC00525198,CHEMBL501235,SINAPIC ACID METHYL ETHER,YTFVRYKNXDADBI-SNAWJCMRSA-N,2
DTCC00525343,CHEMBL510139,CITRININ,CQIUKKVOEOPUDV-IYSWYEEDSA-N,2
DTCC00525412,CHEMBL1617,RIFAXIMIN,NZCRJKRKKOLAOJ-XRCRFVBUSA-N,2
DTCC00526484,CHEMBL442687,TIOXOLONE,SLYPOVJCSQHITR-UHFFFAOYSA-N,2
DTCC00526640,CHEMBL1620,DIPHENHYDRAMINE HYDROCHLORIDE,PCHPORCSPXIHLZ-UHFFFAOYSA-N,2
DTCC00527498,CHEMBL1622,FOLIC ACID,OVBPIULPVIDEAO-LBPRGKRZSA-N,2
DTCC00527918,CHEMBL1625,OXYBENZONE,DXGLGDHPHMLXJC-UHFFFAOYSA-N,2
DTCC00529492,CHEMBL443605,HEXYLRESORCINOL,WFJIVOKAWHGMBH-UHFFFAOYSA-N,2
DTCC00535105,CHEMBL1632,CEPHALOTHIN SODIUM,VUFGUVLLDPOSBC-XRZFDKQNSA-M,2
DTCC00536029,CHEMBL1633,KETOTIFEN FUMARATE,YNQQEYBLVYAWNX-WLHGVMLRSA-N,2
DTCC00537092,CHEMBL501701,"N,N-HEXAMETHYLENEAMILORIDE",RQQJJXVETXFINY-UHFFFAOYSA-N,2
DTCC00538052,CHEMBL481246,LIGUSTILIDE,IQVQXVFMNOFTMU-FLIBITNWSA-N,2
DTCC00538106,CHEMBL479689,PACHYRRIZINE,PENSQRMNZZWMGV-UHFFFAOYSA-N,2
DTCC00538203,CHEMBL481049,CITROPTEN,NXJCRELRQHZBQA-UHFFFAOYSA-N,2
DTCC00538615,CHEMBL443127,AVOCADYNE,OHLQBKZXSJYBMK-UHFFFAOYSA-N,2
DTCC00538978,CHEMBL501870,CONIFERYL ALCOHOL,JMFRWRFFLBVWSI-NSCUHMNNSA-N,2
DTCC00539431,CHEMBL449782,CEPHARANTHINE,YVPXVXANRNDGTA-WDYNHAJCSA-N,2
DTCC00539653,CHEMBL489760,BETA-AMYRIN ACETATE,UMRPOGLIBDXFNK-ZYGITSNFSA-N,2
DTCC00540588,CHEMBL1643,RIBAVIRIN,IWUCXVSUMQZMFG-AFCXAGJDSA-N,2
DTCC00540730,CHEMBL1644,CEFADROXIL,BOEGTKLJZSQCCD-UEKVPHQBSA-N,2
DTCC00541129,CHEMBL493636,SULFANITRAN,GWBPFRGXNGPPMF-UHFFFAOYSA-N,2
DTCC00541710,CHEMBL446918,CLOPIDOL,ZDPIZLCVJAAHHR-UHFFFAOYSA-N,2
DTCC00542150,CHEMBL1650,CORTISONE ACETATE,ITRJWOMZKQRYTA-RFZYENFJSA-N,2
DTCC00542193,CHEMBL1651,DEXAMETHASONE ACETATE,FPVRUILUEYSIMD-RPRRAYFGSA-N,2
DTCC00542439,CHEMBL468167,CHLOROTHALONIL,CRQQGFGUEAVUIL-UHFFFAOYSA-N,2
DTCC00544389,CHEMBL477197,HEMATOXYLIN,WZUVPPKBWHMQCE-XJKSGUPXSA-N,2
DTCC00544936,CHEMBL1653,PHENIRAMINE MALEATE,SSOXZAQUVINQSA-BTJKTKAUSA-N,2
DTCC00550707,CHEMBL498847,SECNIDAZOLE,KPQZUUQMTUIKBP-UHFFFAOYSA-N,2
DTCC00554342,CHEMBL497001,ALOIN,AFHJQYHRLPMKHU-CGISPIQUSA-N,2
DTCC00554611,CHEMBL454801,UBIDECARENONE,ACTIUHUUMQJHFO-UPTCCGCDSA-N,2
DTCC00555224,CHEMBL465398,QUINIC ACID,AAWZDTNXLSGCEK-WYWMIBKRSA-N,2
DTCC00555849,CHEMBL464557,ECHINOCYSTIC ACID,YKOPWPOFWMYZJZ-RQDPUMMDSA-N,2
DTCC00555924,CHEMBL514596,SOLASODINE,KWVISVAMQJWJSZ-MEPOCMDBSA-N,2
DTCC00555980,CHEMBL1670,MITOTANE,JWBOIMRXGHLCPP-UHFFFAOYSA-N,2
DTCC00556062,CHEMBL516711,"ERGOSTA-7,22-DIEN-3-ONE",AHWOEMBXZXGDBQ-MERCMEHUSA-N,2
DTCC00556195,CHEMBL540445,PARTHENOLIDE,KTEXNACQROZXEV-SLXBATTESA-N,2
DTCC00556659,CHEMBL501533,NERIIFOLIN,VPUNMTHWNSJUOG-BAOINKAISA-N,2
DTCC00556679,CHEMBL478971,MUCRONULATOL(+/-),NUNFZNIXYWTZMW-UHFFFAOYSA-N,2
DTCC00556856,CHEMBL478771,19-HYDROXYTOTAROL,NFEAIVZJRVEKFD-DFQSSKMNSA-N,2
DTCC00556857,CHEMBL478772,TOTARAL,QMRLEXVAVRHWSE-DFQSSKMNSA-N,2
DTCC00556905,CHEMBL1671,PROPRANOLOL HYDROCHLORIDE,ZMRUPTIKESYGQW-UHFFFAOYSA-N,2
DTCC00557299,CHEMBL454446,CEFDITOREN PIVOXIL,AFZFFLVORLEPPO-UVYJNCLZSA-N,2
DTCC00557360,CHEMBL478523,PICROTIN,RYEFFICCPKWYML-QCGISDTRSA-N,2
DTCC00557625,CHEMBL449329,DEOXYADENOSINE,OLXZPDWKRNYJJZ-RRKCRQDMSA-N,2
DTCC00558891,CHEMBL1675,VITAMIN A PALMITATE,VYGQUTWHTHXGQB-FFHKNEKCSA-N,2
DTCC01407863,CHEMBL3084891,AMINOBENZTROPINE,KZFDKINRISJFCO-TWYXQDJOSA-N,2
DTCC01408124,CHEMBL3085157,SPIRAMYCIN,ACTOXUHEUCPTEW-IMDCDJEBSA-N,2
DTCC01408358,CHEMBL3085397,GRAYANOTOXIN I,NXCYBYJXCJWMRY-VGBBEZPXSA-N,2
DTCC01408378,CHEMBL3085419,METHOMYL,UHXUZOCRWCRNSJ-UHFFFAOYSA-N,2
DTCC01432062,CHEMBL3137744,,HEBKCHPVOIAQTA-ZXFHETKHSA-N,2
DTCC01432063,CHEMBL3137745,,ROEBJVHPINPMKL-UHFFFAOYSA-N,2
DTCC01432064,CHEMBL3137746,,JXUGSXOSZMZDGF-HFZDXXHNSA-N,2
DTCC01432118,CHEMBL3137800,,QIVOTMOKECOCJC-OCBUSJJZSA-N,2
DTCC01432894,CHEMBL3138613,,CRTBAVDGJWEWNJ-GKANRWTBSA-M,2
DTCC01432895,CHEMBL3138614,,SJSSESDSRVSLKZ-FHWLQOOXSA-N,2
DTCC01432896,CHEMBL3138615,,JMQMNWIBUCGUDO-WHFBIAKZSA-N,2
DTCC01432897,CHEMBL3138616,ORNITHINE OXOGLURATE,SLPUVFBNQHVEEU-WCCKRBBISA-N,2
DTCC01432903,CHEMBL3138622,LYSYL-TYROSYL-LYSINE ACETATE,WINFHLHJTRGLCV-BZSNNMDCSA-N,2
DTCC01432907,CHEMBL3138626,,AMTSLHRSERHBCF-HKUMRIAESA-N,2
DTCC01432908,CHEMBL3138627,,UVBLDLGZDSGCSN-RUOWOPRNSA-N,2
DTCC01432909,CHEMBL3138628,,NOHXYGXFTACADH-FKCIBCMVSA-N,2
DTCC01432910,CHEMBL3138629,,SFJOMLIUSIKKRA-FWZIUSJTSA-N,2
DTCC01432911,CHEMBL3138630,,LHYHMMRYTDARSZ-MLGYPOCJSA-N,2
DTCC01432912,CHEMBL3138631,,WCNCDVQMEQJFGH-TZWCSUAMSA-N,2
DTCC01432913,CHEMBL3138632,,LRLMYQFHTXHFRH-NMIAQVADSA-N,2
DTCC01432914,CHEMBL3138633,,RTCDDYYZMGGHOE-YMSVYGIHSA-N,2
DTCC01432915,CHEMBL3138634,,SAOOBRUHTPONGX-YEVRZLSGSA-N,2
DTCC01432916,CHEMBL3138635,,JDHODLOESLKTST-WXWLHMIKSA-N,2
DTCC01432917,CHEMBL3138636,,BCYMEDQAEFBAKK-DNJKLLRZSA-N,2
DTCC01432918,CHEMBL3138637,,NPBNRBWMDNZEBN-ZLWIHRGSSA-N,2
DTCC01432919,CHEMBL3138638,,XIIAYQZJNBULGD-XWLABEFZSA-N,2
DTCC01432920,CHEMBL3138639,,IZVFFXVYBHFIHY-SKCNUYALSA-N,2
DTCC01432921,CHEMBL3138640,,FVXYCYOANPHZHB-QDKZMGPNSA-N,2
DTCC01432922,CHEMBL3138641,,MKGZDUKUQPPHFM-LPJPOILFSA-N,2
DTCC01432924,CHEMBL3138643,,YIWJEBPTHXRHQF-HGERPSGYSA-N,2
DTCC01432925,CHEMBL3138644,,BQPPJGMMIYJVBR-VBGFMNGASA-N,2
DTCC01432926,CHEMBL3138645,,ODFSGGBGOKCJFA-OHAXFNJZSA-N,2
DTCC01432927,CHEMBL3138646,,CLGDBTZPPRVUII-HROONELDSA-N,2
DTCC01432928,CHEMBL3138647,,GNYRFSRGJVIYQB-NMRUWYRNSA-N,2
DTCC01432929,CHEMBL3138648,,KSPIYJQBLVDRRI-NTSWFWBYSA-N,2
DTCC01432930,CHEMBL3138649,,TWNIBLMWSKIRAT-VFUOTHLCSA-N,2
DTCC01432931,CHEMBL3138650,,XQHKPYBRBFBFOE-GRMSKOJTSA-N,2
DTCC01432932,CHEMBL3138651,,PXQRJZNDFRAFTF-ZYWNQZGFSA-N,2
DTCC01432934,CHEMBL3138653,,AFBBIVHQSLMMLH-QHHAAYPFSA-N,2
DTCC01432935,CHEMBL3138654,,NZNSOPHQRHNYSM-REDAROMVSA-N,2
DTCC01432936,CHEMBL3138655,,BUVRFGBECZFCRL-QKTIAOELSA-N,2
DTCC01432937,CHEMBL3138656,,QVEUBDDZMCFHNJ-BZXSMNKYSA-N,2
DTCC01432938,CHEMBL3138657,,YDHTWQABZAECEX-ABUCSYTDSA-N,2
DTCC01432940,CHEMBL3138659,,DVZQTPMQQXAHSQ-YXCQRQMQSA-N,2
DTCC01432942,CHEMBL3138662,,CADNMISJDLVPCK-LSDHHAIUSA-N,2
DTCC01432943,CHEMBL3138663,,MPXJSJVWSXWSNI-BNCGVFPVSA-N,2
DTCC01432945,CHEMBL3138665,QUININE ETHYLCARBONATE,NSBRKSWSLRQPJW-WWLNLUSPSA-N,2
DTCC01432946,CHEMBL3138666,,JBTQLUUOBPYIPP-LUJOEAJASA-N,2
DTCC01432947,CHEMBL3138667,,HZWLVUKHUSRPCG-OOARYINLSA-M,2
DTCC01432948,CHEMBL3138668,,MMQONYKUNYFDEI-LOGAZKCLSA-N,2
DTCC01432949,CHEMBL3138669,,CDTMPWYDQKWYFT-NMEBUNKFSA-N,2
DTCC01432950,CHEMBL3138670,,SQVRNKJHWKZAKO-MOQKELMUSA-N,2
DTCC01432951,CHEMBL3138671,,VZQJQFGSAAGNSI-STQMWFEESA-N,2
DTCC01432952,CHEMBL3138672,,LASCNIPXMJNRGS-HGUQNLGYSA-N,2
DTCC01432953,CHEMBL3138673,,KEOITPILCOILGM-GGMNRSLWSA-N,2
DTCC01432954,CHEMBL3138675,,XDYGCIOWNPNVIH-YSIASYRMSA-N,2
DTCC01432956,CHEMBL3138677,,YIQRSAKVWZVLDN-QZTNRIJFSA-N,2
DTCC01432958,CHEMBL3138679,,IYBDWVUOOFQLSF-NSXXBULWSA-N,2
DTCC01432959,CHEMBL3138680,,CZCROZIJKBXZDP-HSNXTXBWSA-N,2
DTCC01432960,CHEMBL3138681,,HJESSLHNQMBHEX-WBJJBFIRSA-N,2
DTCC01432961,CHEMBL3138682,,IKFXPERBVFYFMS-JEKIYJBMSA-N,2
DTCC01432962,CHEMBL3138683,,LVRAKYNQYKVPIK-RUGIGJNMSA-N,2
DTCC01432963,CHEMBL3138684,,BQPPJGMMIYJVBR-AOWNZFNTSA-N,2
DTCC01432964,CHEMBL3138685,,HJESSLHNQMBHEX-XQGXVVHMSA-N,2
DTCC01432965,CHEMBL3138686,,WNQJCSUJMQRMEE-KWXZSCLYSA-N,2
DTCC01432966,CHEMBL3138687,,AKPJXLBXDLSOFY-FUERSYRJSA-N,2
DTCC01432967,CHEMBL3138688,,SUQFMFHTLHMZNM-FZMHWDDMSA-N,2
DTCC01432969,CHEMBL3138690,,ZXHLDNILIVGKPC-WOERNGHISA-N,2
DTCC01432970,CHEMBL3138691,,QCVKYDNFSXDPSW-WQKKHODNSA-N,2
DTCC01432971,CHEMBL3138692,,WROKSYFOSDWFHL-NCAFOITISA-N,2
DTCC01432974,CHEMBL3138695,,VEJJMTHWRMKGKN-UIFIKXQLSA-N,2
DTCC01432975,CHEMBL3138696,,ORVBSFQTFRBNRP-SIKLNZKXSA-N,2
DTCC01432976,CHEMBL3138699,,AZGNIKZHFDJEPU-FRXSAWBWSA-N,2
DTCC01432977,CHEMBL3138700,,BBSPXZBAZKHYLF-DYKRGSTFSA-N,2
DTCC01432979,CHEMBL3138702,,RFUVOURUUJLQSB-QGJJZOTOSA-N,2
DTCC01432980,CHEMBL3138703,,GDUPBUZZJUIEDX-RIQJQHKOSA-N,2
DTCC01432981,CHEMBL3138704,,LRDPQMJVRJVAOH-UHFFFAOYSA-N,2
DTCC01432982,CHEMBL3138705,,LMJQCTISQYSLPF-CMZLOHJFSA-M,2
DTCC01432983,CHEMBL3138706,,UHQGCIIQUZBJAE-QKDSSNGWSA-N,2
DTCC01432984,CHEMBL3138707,,WXTJNIRCHYDKBK-ZNOYATIMSA-N,2
DTCC01432985,CHEMBL3138708,,CIWBQSYVNNPZIQ-IOTWMFBVSA-N,2
DTCC01432986,CHEMBL3138709,,QIAYKQSCKSMIJW-TWTIZTBLSA-N,2
DTCC01432987,CHEMBL3138710,,BSZLLSHGSWKZRE-PYBLIKQVSA-N,2
DTCC01432990,CHEMBL3138713,,KGXLWYQCBAUILI-OPTMKGCMSA-N,2
DTCC01432991,CHEMBL3138714,,CDTMPWYDQKWYFT-KVJCSQEISA-N,2
DTCC01432992,CHEMBL3138715,TFA-VAL-TYR-VAL-OH,SAVSLMGBKQKUAV-JYJNAYRXSA-N,2
DTCC01432993,CHEMBL3138716,,WNXJCQNXNOOMDJ-LLVKDONJSA-N,2
DTCC01432994,CHEMBL3138717,,VOKBOMKQXKLQSI-WKNZXDARSA-N,2
DTCC01432995,CHEMBL3138718,,MGQUMSFBIYXTTE-KXERNAORSA-N,2
DTCC01432996,CHEMBL3138719,,IUCNQFHEWLYECJ-BCPVRSIGSA-L,2
DTCC01432997,CHEMBL3138720,,FEGCPHIPSRBREU-HVATVPOCSA-N,2
DTCC01432998,CHEMBL3138721,,MULICLCRGFYQJF-LLTWYMBTSA-N,2
DTCC01432999,CHEMBL3138722,,SVQZFPSKTHNMRD-TUWOXVOMSA-N,2
DTCC01433001,CHEMBL3138724,,VQHQLBARMFAKSV-AANPDWTMSA-N,2
DTCC01433002,CHEMBL3138725,,CZADSKBJSXZLIB-CZVIMANZSA-M,2
DTCC01433003,CHEMBL3138727,,LVRAKYNQYKVPIK-BSPYNPCNSA-N,2
DTCC01433004,CHEMBL3138728,,XUGISPSHIFXEHZ-VEVYEIKRSA-N,2
DTCC01433005,CHEMBL3138729,,GRRNUXAQVGOGFE-OPDYUDDYSA-N,2
DTCC01433006,CHEMBL3138730,,RPIVIODUUUOQDD-BWGLVEIYSA-N,2
DTCC01738574,CHEMBL118,CELECOXIB,RZEKVGVHFLEQIL-UHFFFAOYSA-N,2
DTCC01738584,CHEMBL1014,CANDESARTAN CILEXETIL,GHOSNRCGJFBJIB-UHFFFAOYSA-N,2
DTCC01738588,CHEMBL43064,CINNARIZINE,DERZBLKQOCDDDZ-JLHYYAGUSA-N,2
DTCC01738588,CHEMBL43064,CINNARIZINE,DERZBLKQOCDDDZ-JLHYYAGUSA-N,2
DTCC01301398,CHEMBL2206196,PAROMOMYCIN SULFATE,LJRDOKAZOAKLDU-UDXJMMFXSA-N,2
DTCC01304448,CHEMBL2218887,TRANYLCYPROMINE SULFATE,BKPRVQDIOGQWTG-UHFFFAOYSA-N,2
DTCC01304474,CHEMBL2218913,CAPREOMYCIN SULFATE,TUATYNXRYJTQTQ-BVRBKCERSA-N,2
DTCC01306308,CHEMBL2227773,BAEOMYCESIC ACID,DUIBXZLCROUOFD-UHFFFAOYSA-N,2
DTCC01316545,CHEMBL2260476,THEAFLAVANIN,SPQGLWVRJNKSPU-FOIQADDNSA-N,2
DTCC01321141,CHEMBL2269927,CEDRELONE,OQMUOVSEPOBWMK-BWLMZZBKSA-N,2
DTCC01327842,CHEMBL2287063,CONIINE,NDNUANOUGZGEPO-QMMMGPOBSA-N,2
DTCC01333666,CHEMBL2298951,SITOSTERYL ACETATE,PBWOIPCULUXTNY-LBKBYZTLSA-N,2
DTCC01334138,CHEMBL2303617,SPARTEINE SULFATE,WNSDDGBLIALDPB-HTZKOJAYSA-N,2
DTCC01345844,CHEMBL2332194,3-DEACETYLKHIVORIN,PDKGFQJSCXMICA-GAGMABLHSA-N,2
DTCC01345847,CHEMBL2332200,SWIETENOLIDE-3-ACETATE,LUDUHKJIKKLONS-LKLXFRLPSA-N,2
DTCC01346243,CHEMBL2332640,HECOGENIN ACETATE,CVKZWRTYHCDWTE-RSEFXUKDSA-N,2
DTCC01347405,CHEMBL2333940,CEDRYL ACETATE,HQKQRXZEXPXXIG-VJOHVRBBSA-N,2
DTCC01357305,CHEMBL2356687,ESTRADIOL PROPIONATE,PQCRZWCSVWBYSC-AGRFSFNASA-N,2
DTCC01363384,CHEMBL2362814,"METHYLORSELLINIC ACID, ETHYL ESTER",VJLLNFDLMWPNBN-UHFFFAOYSA-N,2
DTCC01363876,CHEMBL2364720,PHENETHICILLIN POTASSIUM,ORMNNUPLFAPCFD-DVLYDCSHSA-M,2
DTCC01365473,CHEMBL2368547,SENNOSIDE A,IPQVTOJGNYVQEO-KGFNBKMBSA-N,2
DTCC01370193,CHEMBL2373853,ANDIROBIN,BFUCTROUWLSVBH-AZEZYXMUSA-N,2
DTCC01387068,CHEMBL2408677,EPICATECHIN PENTAACETATE,BKYWAYNSDFXIPL-JWQCQUIFSA-N,2
DTCC01391673,CHEMBL2418990,5ALPHA-CHOLESTAN-3BETA-OL-6-ONE,JQMQKOQOLPGBBE-ZNCJEFCDSA-N,2
DTCC01402536,CHEMBL2442166,7-OXOCHOLESTERYL ACETATE,PMBSWZWCNKVWLV-OLVLZXMISA-N,2
DTCC01405316,CHEMBL3039015,"7,2'-DIMETHOXYFLAVONE",WVWDHKIZBHIGJE-UHFFFAOYSA-N,2
DTCC01405317,CHEMBL3039021,DIHYDROROTENONE,DTFARBHXORYQBF-XHEPWMPHSA-N,2
DTCC01405318,CHEMBL3039023,FELAMIDIN,VIPXLQMQEIDXMH-SFHVURJKSA-N,2
DTCC01405319,CHEMBL3039024,TETRAHYDROSAPPANONE A TRIMETHYL ETHER,KXFFLWDYUNIJNU-BFUOFWGJSA-N,2
DTCC01405320,CHEMBL3039029,8-IODOCATECHIN TETRAMETHYL ETHER,VTUMIISWLFIURS-KPZWWZAWSA-N,2
DTCC01405322,CHEMBL3039031,3-OXOURSAN (28-13)OLIDE,SHDSXTLKCOGMKJ-ONDCXVNZSA-N,2
DTCC01405323,CHEMBL3039033,ROBUSTIC ACID METHYL ETHER,UPHWJAWTGRBPAJ-UHFFFAOYSA-N,2
DTCC01405325,CHEMBL3039039,"IRIGENIN, DIBENZYL ETHER",BDFCYBFDARSRDM-UHFFFAOYSA-N,2
DTCC01405326,CHEMBL3039042,APIGENIN TRIACETATE,IVXFOQQPPONQTB-UHFFFAOYSA-N,2
DTCC01405327,CHEMBL3039044,PYRROMYCIN,ZJBMQVPEJHVSQA-OCYVVMCSSA-N,2
DTCC01405328,CHEMBL3039045,5-HYDROXY-7-METHOXYISOFLAVONE,OENYLOITAIRUMV-UHFFFAOYSA-N,2
DTCC01405329,CHEMBL3039048,3-DEOXY-3BETA-HYDROXYANGOLENSIC ACID METHYL ESTER,QFRUZVNPYYYLAN-JQFPPNBKSA-N,2
DTCC01405330,CHEMBL3039053,"12-METHOXY-4,4-BISNOR-5ALPHA-8,11,13-PODOCARPATRIEN-3-OL",FMZYZILCSUARND-ZENOOKHLSA-N,2
DTCC01405332,CHEMBL3039066,DEHYDRODIHYDROROTENONE,BHCBWJBSVOKHRJ-UHFFFAOYSA-N,2
DTCC01405333,CHEMBL3039069,8-HYDROXYCARAPINIC ACID,UKTUQKGXNWDYAI-PNQPWASPSA-N,2
DTCC01405334,CHEMBL3039071,DIPROTIN B,NHXZRXLFOBFMDM-AVGNSLFASA-N,2
DTCC01405336,CHEMBL3039078,PISCIDIC ACID,TUODPMGCCJSJRH-KWQFWETISA-N,2
DTCC01405337,CHEMBL3039080,"D,L-THREO-3-HYDROXYASPARTIC ACID",YYLQUHNPNCGKJQ-UHFFFAOYSA-N,2
DTCC01405338,CHEMBL3039008,ISOPEONOL,XPHIPEXPAGCEBM-UHFFFAOYSA-N,2
DTCC01405340,CHEMBL3039083,HYDROLYSIS PRODUCT OF BUSSEIN,FLRUCNJMPLRHQE-MYAXKPMNSA-N,2
DTCC01405341,CHEMBL3039085,BUDDLEOFLAVONOLOSIDE,YFVGIJBUXMQFOF-JCXAZDOFSA-N,2
DTCC01405342,CHEMBL3039086,RUTILANTINONE,RWCVSDKDFSVZNF-KRYGIPSASA-N,2
DTCC01405343,CHEMBL3039087,KOBUSONE,UETZJEZFLKASPR-UZWIWUQPSA-N,2
DTCC01405344,CHEMBL3039091,OBLIQUIN,DUECABXXAMFFBH-CYBMUJFWSA-N,2
DTCC01405345,CHEMBL3039093,4-ACETOXYPHENOL,HBMCQTHGYMTCOF-UHFFFAOYSA-N,2
DTCC01405346,CHEMBL3039096,LUPANYL ACID HYDROCHLORIDE,WHCVEOAUHDJGLW-UHFFFAOYSA-N,2
DTCC01405347,CHEMBL3039097,"18-AMINOABIETA-8,11,13-TRIENE SULFATE",FDYFHDKFDSGDKM-MGPZMBRGSA-N,2
DTCC01405348,CHEMBL3039098,LYSYLPHENYLALANYLTYROSINE,CNKBMTKICGGSCQ-ACRUOGEOSA-N,2
DTCC01405349,CHEMBL3039100,DIPLOICIN METHYL ETHER,PPFWMXVOIABRTP-UHFFFAOYSA-N,2
DTCC01405350,CHEMBL3039101,"S-(1,2-DICARBOXYETHYL)GLUTATHIONE",RAVJTVCBLBWCKV-JVIMKECRSA-N,2
DTCC01405351,CHEMBL3039102,O-VERATRALDEHYDE,JIVGSHFYXPRRSZ-UHFFFAOYSA-N,2
DTCC01405352,CHEMBL3039103,RHODOCLADONIC ACID,UTQKMDZXMYCSCI-UHFFFAOYSA-N,2
DTCC01405353,CHEMBL3039104,COSMOSIIN HEXAACETATE,PLEXAABBVJNISH-STWUNAAISA-N,2
DTCC01405354,CHEMBL3039109,"3,4-DIHYDROXYCARANE",AHVKNBRJVKCGKJ-UHFFFAOYSA-N,2
DTCC01405355,CHEMBL3039111,MENTHYL BENZOATE,TTYVYRHNIVBWCB-VNQPRFMTSA-N,2
DTCC01405356,CHEMBL3039113,THEANINE,DATAGRPVKZEWHA-YFKPBYRVSA-N,2
DTCC01405357,CHEMBL3039115,3-DESHYDROXYSAPPANOL TRIMETHYL ETHER,KXFFLWDYUNIJNU-YJYMSZOUSA-N,2
DTCC01405358,CHEMBL3039116,GLUCITOL-4-GUCOPYANOSIDE,VQHSOMBJVWLPSR-WELRSGGNSA-N,2
DTCC01405359,CHEMBL3039119,BERBAMINE HYDROCHLORIDE,WPMWQPDUIKRZIE-XCCPJCIBSA-N,2
DTCC01405360,CHEMBL3039125,ICHTHYNONE,NPYOKEDYJXYSTA-UHFFFAOYSA-N,2
DTCC01405361,CHEMBL3039127,"3BETA,7BETA-DIACETOXYDEOXODEACETOXYDEOXYDIHYDROGEDUNIN",HNFPPWVGLWDXQQ-ICBYKNSCSA-N,2
